Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(224, -4.0, 8.780717351173674, 0.39921316540538165, 77.10099720120243)
(225, -3.0, 10.0, 0.3988139522399763, 100.0)
(226, -2.0, 10.0, 0.39841513828773634, 100.0)
(227, 6.0, -4.48193550405211, 0.3980167231494486, 20.087745862482844)
(228, -2.0, -1.7670391590315706, 0.39761870642629915, 3.1224273895510004)
(229, -4.0, -5.325576840886218, 0.39722108771987286, 28.361768688183634)
(230, 1.0, 10.0, 0.39682386663215297, 100.0)
(231, 3.0, -4.811002475264036, 0.3964270427655208, 23.145744816996686)
(232, 3.0, 10.0, 0.3960306157227553, 100.0)
(233, 1.0, -10.0, 0.39563458510703253, 100.0)
(234, -2.0, -1.3953727811116998, 0.3952389505219255, 1.9470651982673997)
(235, 2.0, 4.455617883953619, 0.3948437115714036, 19.852530727807324)
(236, 1.0, 10.0, 0.3944488678598322, 100.0)
(237, 4.0, 10.0, 0.39405441899197236, 100.0)
(238, 0.0, -10.0, 0.39366036457298037, 100.0)
(239, -3.0, -0.7118575039388761, 0.39326670420840737, 0.506741105914087)
(240, 0.0, -10.0, 0.39287343750419895, 100.0)
(241, -7.0, -5.561501153211171, 0.39248056406669474, 30.93029507716918)
(242, -2.0, -10.0, 0.392088083502628, 100.0)
(243, 6.0, 3.583643305140505, 0.3916959954191254, 12.842499338478364)
(244, -1.0, 10.0, 0.3913042994237063, 100.0)
(245, 5.0, 10.0, 0.3909129951242826, 100.0)
(246, 1.0, -10.0, 0.39052208212915834, 100.0)
(247, 2.0, -10.0, 0.3901315600470292, 100.0)
(248, 0.0, 9.170779232999484, 0.3897414284869822, 84.1031917404146)
(249, 7.0, 9.660935486084004, 0.3893516870584952, 93.33367446627716)
(250, -1.0, 9.722106644419158, 0.3889623353714367, 94.51935760545915)
(251, 7.0, 10.0, 0.38857337303606526, 100.0)
(252, 1.0, -10.0, 0.3881847996630292, 100.0)
(253, -3.0, -7.174867510273167, 0.3877966148633662, 51.47872378997347)
(254, -2.0, -7.207437488760539, 0.3874088182485028, 51.94715515439083)
(255, 0.0, 1.4389401017144126, 0.3870214094302543, 2.070548616321884)
(256, -4.0, 10.0, 0.38663438802082406, 100.0)
(257, 2.0, 10.0, 0.3862477536328032, 100.0)
(258, 1.0, -7.035127340186219, 0.3858615058791704, 49.49301669263562)
(259, -3.0, 8.072045294888781, 0.38547564437329124, 65.15791524273611)
(260, 5.0, -10.0, 0.38509016872891794, 100.0)
(261, -2.0, 3.9094079706644003, 0.38470507856018904, 15.283470681094345)
(262, 1.0, -10.0, 0.38432037348162884, 100.0)
(263, 1.0, 10.0, 0.3839360531081472, 100.0)
(264, 4.0, -10.0, 0.38355211705503905, 100.0)
(265, 2.0, 10.0, 0.383168564937984, 100.0)
(266, 1.0, -10.0, 0.38278539637304604, 100.0)
(267, 0.0, 10.0, 0.382402610976673, 100.0)
(268, 5.0, -10.0, 0.38202020836569633, 100.0)
(269, -15.0, 10.0, 0.38163818815733064, 100.0)
(270, 2.0, -10.0, 0.3812565499691733, 100.0)
(271, -5.0, 8.614204281162067, 0.3808752934192041, 74.20451539759088)
(272, -1.0, -6.062677882019354, 0.38049441812578494, 36.756063101126685)
(273, 5.0, 10.0, 0.3801139237076592, 100.0)
(274, 2.0, -10.0, 0.3797338097839515, 100.0)
(275, -1.0, -10.0, 0.37935407597416754, 100.0)
(276, -2.0, 0.7298344893799324, 0.37897472189819337, 0.5326583818884667)
(277, 2.0, 1.1705452275831512, 0.3785957471762952, 1.370176129817691)
(278, 4.0, -6.251067673666177, 0.3782171514291189, 39.07584706075427)
(279, 0.0, 10.0, 0.3778389342776898, 100.0)
(280, -8.0, 8.830931208409314, 0.3774610953434121, 77.9853460076576)
(281, 0.0, -0.5434818764798841, 0.3770836342480687, 0.295372550062096)
(282, -15.0, -10.0, 0.37670655061382063, 100.0)
(283, 10.0, -10.0, 0.3763298440632068, 100.0)
(284, -2.0, -9.681339497086391, 0.3759535142191436, 93.72833445784498)
(285, -6.0, -10.0, 0.37557756070492443, 100.0)
(286, 2.0, 10.0, 0.3752019831442195, 100.0)
(287, -2.0, -10.0, 0.37482678116107526, 100.0)
(288, 1.0, 0.1328270150556925, 0.3744519543799142, 0.017643015928605163)
(289, 1.0, -3.810425484301531, 0.3740775024255343, 14.519342371414556)
