Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(259, 5.0, 10.0, 0.38547564437329124, 100.0)
(260, 3.0, 10.0, 0.38509016872891794, 100.0)
(261, -2.0, 10.0, 0.38470507856018904, 100.0)
(262, -1.0, 10.0, 0.38432037348162884, 100.0)
(263, 11.0, 10.0, 0.3839360531081472, 100.0)
(264, 1.0, 10.0, 0.38355211705503905, 100.0)
(265, 2.0, 10.0, 0.383168564937984, 100.0)
(266, 4.0, 10.0, 0.38278539637304604, 100.0)
(267, -3.0, 10.0, 0.382402610976673, 100.0)
(268, -7.0, 10.0, 0.38202020836569633, 100.0)
(269, -10.0, 10.0, 0.38163818815733064, 100.0)
(270, -7.0, 10.0, 0.3812565499691733, 100.0)
(271, 0.0, 10.0, 0.3808752934192041, 100.0)
(272, -4.0, 10.0, 0.38049441812578494, 100.0)
(273, -4.0, 10.0, 0.3801139237076592, 100.0)
(274, 9.0, 10.0, 0.3797338097839515, 100.0)
(275, 0.0, 10.0, 0.37935407597416754, 100.0)
(276, 5.0, 10.0, 0.37897472189819337, 100.0)
(277, 6.0, 10.0, 0.3785957471762952, 100.0)
(278, -2.0, 10.0, 0.3782171514291189, 100.0)
(279, 3.0, 10.0, 0.3778389342776898, 100.0)
(280, -2.0, 10.0, 0.3774610953434121, 100.0)
(281, -1.0, 10.0, 0.3770836342480687, 100.0)
(282, 0.0, 10.0, 0.37670655061382063, 100.0)
(283, 2.0, 10.0, 0.3763298440632068, 100.0)
(284, 2.0, 10.0, 0.3759535142191436, 100.0)
(285, -12.0, 10.0, 0.37557756070492443, 100.0)
(286, -3.0, 10.0, 0.3752019831442195, 100.0)
(287, 3.0, 10.0, 0.37482678116107526, 100.0)
(288, 0.0, 10.0, 0.3744519543799142, 100.0)
(289, -2.0, 10.0, 0.3740775024255343, 100.0)
(290, -2.0, 10.0, 0.37370342492310876, 100.0)
(291, -3.0, 10.0, 0.37332972149818566, 100.0)
(292, 2.0, 10.0, 0.3729563917766875, 100.0)
(293, 0.0, 10.0, 0.3725834353849108, 100.0)
(294, 7.0, 10.0, 0.37221085194952586, 100.0)
(295, -8.0, 10.0, 0.3718386410975763, 100.0)
(296, 1.0, 10.0, 0.37146680245647873, 100.0)
(297, -8.0, 10.0, 0.37109533565402225, 100.0)
(298, -3.0, 10.0, 0.3707242403183682, 100.0)
(299, -4.0, 10.0, 0.37035351607804984, 100.0)
(300, -10.0, 10.0, 0.3699831625619718, 100.0)
(301, 3.0, 10.0, 0.3696131793994098, 100.0)
(302, -2.0, 10.0, 0.36924356622001037, 100.0)
(303, 3.0, 10.0, 0.36887432265379033, 100.0)
(304, -1.0, 10.0, 0.3685054483311365, 100.0)
(305, -6.0, 10.0, 0.3681369428828054, 100.0)
(306, 1.0, 10.0, 0.3677688059399226, 100.0)
(307, 8.0, 10.0, 0.3674010371339827, 100.0)
(308, -2.0, 10.0, 0.3670336360968487, 100.0)
(309, 3.0, 10.0, 0.36666660246075183, 100.0)
(310, 7.0, 10.0, 0.36629993585829107, 100.0)
(311, -2.0, 10.0, 0.3659336359224328, 100.0)
(312, 7.0, 10.0, 0.36556770228651037, 100.0)
(313, 15.0, 10.0, 0.36520213458422385, 100.0)
(314, -2.0, 10.0, 0.3648369324496396, 100.0)
(315, 4.0, 10.0, 0.36447209551718995, 100.0)
(316, 3.0, 10.0, 0.36410762342167274, 100.0)
(317, 3.0, 10.0, 0.3637435157982511, 100.0)
(318, 1.0, 10.0, 0.36337977228245283, 100.0)
(319, -7.0, 10.0, 0.36301639251017037, 100.0)
(320, 12.0, 10.0, 0.3626533761176602, 100.0)
(321, 2.0, 10.0, 0.3622907227415425, 100.0)
(322, -7.0, 10.0, 0.361928432018801, 100.0)
(323, 0.0, 10.0, 0.36156650358678216, 100.0)
(324, -2.0, 10.0, 0.3612049370831954, 100.0)
(325, 5.0, 10.0, 0.3608437321461122, 100.0)
(326, 1.0, 10.0, 0.3604828884139661, 100.0)
(327, 17.0, 10.0, 0.36012240552555214, 100.0)
(328, -7.0, 10.0, 0.35976228312002656, 100.0)
(329, 0.0, 10.0, 0.35940252083690655, 100.0)
(330, 0.0, 10.0, 0.35904311831606966, 100.0)
(331, 0.0, 10.0, 0.3586840751977536, 100.0)
(332, 1.0, 10.0, 0.35832539112255585, 100.0)
(333, 1.0, 10.0, 0.3579670657314333, 100.0)
(334, -1.0, 10.0, 0.35760909866570184, 100.0)
(335, -11.0, 10.0, 0.3572514895670361, 100.0)
(336, 4.0, 10.0, 0.35689423807746906, 100.0)
(337, 1.0, 10.0, 0.3565373438393916, 100.0)
(338, -1.0, 10.0, 0.3561808064955522, 100.0)
(339, -5.0, 10.0, 0.35582462568905665, 100.0)
(340, 1.0, 10.0, 0.3554688010633676, 100.0)
(341, 2.0, 10.0, 0.35511333226230424, 100.0)
(342, -4.0, 10.0, 0.35475821893004195, 100.0)
(343, 2.0, 10.0, 0.3544034607111119, 100.0)
(344, 3.0, 10.0, 0.35404905725040076, 100.0)
(345, 4.0, 10.0, 0.35369500819315036, 100.0)
(346, 7.0, 10.0, 0.3533413131849572, 100.0)
(347, -4.0, 10.0, 0.3529879718717722, 100.0)
(348, 3.0, 10.0, 0.35263498389990044, 100.0)
(349, 0.0, 10.0, 0.3522823489160005, 100.0)
(350, -5.0, 10.0, 0.35193006656708453, 100.0)
(351, -1.0, 10.0, 0.35157813650051745, 100.0)
(352, 4.0, 10.0, 0.35122655836401695, 100.0)
(353, 2.0, 10.0, 0.35087533180565295, 100.0)
(354, -2.0, 10.0, 0.3505244564738473, 100.0)
(355, -1.0, 10.0, 0.35017393201737346, 100.0)
(356, 0.0, 10.0, 0.3498237580853561, 100.0)
(357, -3.0, 10.0, 0.34947393432727075, 100.0)
(358, -2.0, 10.0, 0.3491244603929435, 100.0)
(359, 2.0, 10.0, 0.34877533593255056, 100.0)
(360, -12.0, 10.0, 0.34842656059661803, 100.0)
(361, 0.0, 10.0, 0.3480781340360214, 100.0)
(362, -4.0, 10.0, 0.34773005590198536, 100.0)
(363, -2.0, 10.0, 0.34738232584608336, 100.0)
(364, -8.0, 10.0, 0.3470349435202373, 100.0)
(365, 0.0, 10.0, 0.34668790857671705, 100.0)
(366, -11.0, 10.0, 0.3463412206681403, 100.0)
(367, 1.0, 10.0, 0.3459948794474722, 100.0)
(368, -1.0, 10.0, 0.34564888456802473, 100.0)
(369, 0.0, 10.0, 0.3453032356834567, 100.0)
(370, 0.0, 10.0, 0.3449579324477733, 100.0)
(371, -8.0, 10.0, 0.3446129745153255, 100.0)
(372, 1.0, 10.0, 0.3442683615408102, 100.0)
(373, -4.0, 10.0, 0.34392409317926936, 100.0)
(374, 0.0, 10.0, 0.34358016908609007, 100.0)
(375, 1.0, 10.0, 0.343236588917004, 100.0)
(376, 0.0, 10.0, 0.342893352328087, 100.0)
(377, 6.0, 10.0, 0.3425504589757589, 100.0)
(378, 0.0, 10.0, 0.3422079085167832, 100.0)
(379, -1.0, 10.0, 0.3418657006082664, 100.0)
(380, 1.0, 10.0, 0.3415238349076581, 100.0)
(381, 0.0, 10.0, 0.34118231107275043, 100.0)
(382, 6.0, 10.0, 0.34084112876167766, 100.0)
(383, 0.0, 10.0, 0.34050028763291595, 100.0)
(384, 9.0, 10.0, 0.340159787345283, 100.0)
(385, -7.0, 10.0, 0.3398196275579377, 100.0)
(386, 1.0, 10.0, 0.3394798079303798, 100.0)
(387, -6.0, 10.0, 0.33914032812244943, 100.0)
(388, 4.0, 10.0, 0.338801187794327, 100.0)
(389, 0.0, 10.0, 0.33846238660653266, 100.0)
(390, -2.0, 10.0, 0.33812392421992615, 100.0)
(391, -1.0, 10.0, 0.3377858002957062, 100.0)
(392, -1.0, 10.0, 0.3374480144954105, 100.0)
(393, 1.0, 10.0, 0.3371105664809151, 100.0)
(394, -4.0, 10.0, 0.3367734559144342, 100.0)
(395, -3.0, 10.0, 0.33643668245851976, 100.0)
(396, 3.0, 10.0, 0.33610024577606123, 100.0)
(397, -5.0, 10.0, 0.33576414553028516, 100.0)
(398, -4.0, 10.0, 0.3354283813847549, 100.0)
(399, 0.0, 10.0, 0.33509295300337016, 100.0)
(400, 5.0, 10.0, 0.3347578600503668, 100.0)
(401, 2.0, 10.0, 0.3344231021903164, 100.0)
(402, 0.0, 10.0, 0.33408867908812606, 100.0)
(403, 0.0, 10.0, 0.33375459040903793, 100.0)
(404, 13.0, 10.0, 0.3334208358186289, 100.0)
(405, 3.0, 10.0, 0.3330874149828103, 100.0)
(406, 8.0, 10.0, 0.33275432756782747, 100.0)
(407, 3.0, 10.0, 0.3324215732402596, 100.0)
(408, 6.0, 10.0, 0.33208915166701936, 100.0)
(409, 6.0, 10.0, 0.33175706251535236, 100.0)
(410, -2.0, 10.0, 0.331425305452837, 100.0)
(411, -3.0, 10.0, 0.33109388014738417, 100.0)
(412, -2.0, 10.0, 0.33076278626723676, 100.0)
(413, 2.0, 10.0, 0.3304320234809695, 100.0)
(414, 2.0, 10.0, 0.3301015914574885, 100.0)
(415, 1.0, 10.0, 0.32977148986603105, 100.0)
(416, -9.0, 10.0, 0.32944171837616504, 100.0)
(417, -2.0, 10.0, 0.32911227665778886, 100.0)
(418, -5.0, 10.0, 0.3287831643811311, 100.0)
(419, -1.0, 10.0, 0.32845438121674997, 100.0)
(420, -5.0, 10.0, 0.3281259268355332, 100.0)
(421, 20.0, 10.0, 0.3277978009086977, 100.0)
(422, -2.0, 10.0, 0.327470003107789, 100.0)
(423, 3.0, 10.0, 0.3271425331046812, 100.0)
(424, -6.0, 10.0, 0.32681539057157655, 100.0)
(425, 3.0, 10.0, 0.326488575181005, 100.0)
(426, 2.0, 10.0, 0.32616208660582396, 100.0)
(427, -4.0, 10.0, 0.32583592451921817, 100.0)
(428, 1.0, 10.0, 0.32551008859469893, 100.0)
(429, -8.0, 10.0, 0.3251845785061042, 100.0)
(430, -3.0, 10.0, 0.3248593939275981, 100.0)
(431, -1.0, 10.0, 0.3245345345336705, 100.0)
(432, -7.0, 10.0, 0.3242099999991368, 100.0)
(433, 7.0, 10.0, 0.32388578999913764, 100.0)
(434, -8.0, 10.0, 0.3235619042091385, 100.0)
(435, 4.0, 10.0, 0.32323834230492937, 100.0)
(436, 0.0, 10.0, 0.32291510396262446, 100.0)
(437, 10.0, 10.0, 0.3225921888586618, 100.0)
(438, 4.0, 10.0, 0.32226959666980315, 100.0)
(439, 2.0, 10.0, 0.32194732707313334, 100.0)
