Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(281, -32.0, -10.0, 0.3770836342480687, 100.0)
(282, -1.0, 10.0, 0.37670655061382063, 100.0)
(283, -37.0, 10.0, 0.3763298440632068, 100.0)
(284, -15.0, 10.0, 0.3759535142191436, 100.0)
(285, -1.0, -10.0, 0.37557756070492443, 100.0)
(286, -3.0, -10.0, 0.3752019831442195, 100.0)
(287, -4.0, -10.0, 0.37482678116107526, 100.0)
(288, -5.0, 10.0, 0.3744519543799142, 100.0)
(289, 2.0, -10.0, 0.3740775024255343, 100.0)
(290, -6.0, 10.0, 0.37370342492310876, 100.0)
(291, -9.0, 10.0, 0.37332972149818566, 100.0)
(292, 0.0, -10.0, 0.3729563917766875, 100.0)
(293, -1.0, 10.0, 0.3725834353849108, 100.0)
(294, -1.0, -10.0, 0.37221085194952586, 100.0)
(295, 0.0, -10.0, 0.3718386410975763, 100.0)
(296, -1.0, 10.0, 0.37146680245647873, 100.0)
(297, -2.0, 10.0, 0.37109533565402225, 100.0)
(298, -1.0, -10.0, 0.3707242403183682, 100.0)
(299, 0.0, -10.0, 0.37035351607804984, 100.0)
(300, -12.0, -10.0, 0.3699831625619718, 100.0)
(301, -13.0, -10.0, 0.3696131793994098, 100.0)
(302, -39.0, -10.0, 0.36924356622001037, 100.0)
(303, -30.0, -10.0, 0.36887432265379033, 100.0)
(304, -30.0, -10.0, 0.3685054483311365, 100.0)
(305, 3.0, -10.0, 0.3681369428828054, 100.0)
(306, -4.0, 10.0, 0.3677688059399226, 100.0)
(307, -35.0, 10.0, 0.3674010371339827, 100.0)
(308, -16.0, -10.0, 0.3670336360968487, 100.0)
(309, 2.0, 10.0, 0.36666660246075183, 100.0)
(310, -9.0, -10.0, 0.36629993585829107, 100.0)
(311, -4.0, -10.0, 0.3659336359224328, 100.0)
(312, -4.0, -10.0, 0.36556770228651037, 100.0)
(313, -12.0, 10.0, 0.36520213458422385, 100.0)
(314, -28.0, -10.0, 0.3648369324496396, 100.0)
(315, 1.0, 10.0, 0.36447209551718995, 100.0)
(316, -6.0, 10.0, 0.36410762342167274, 100.0)
(317, -18.0, -10.0, 0.3637435157982511, 100.0)
(318, -31.0, -10.0, 0.36337977228245283, 100.0)
(319, -47.0, -10.0, 0.36301639251017037, 100.0)
(320, 0.0, -10.0, 0.3626533761176602, 100.0)
(321, -6.0, -10.0, 0.3622907227415425, 100.0)
(322, -18.0, 10.0, 0.361928432018801, 100.0)
(323, -21.0, 10.0, 0.36156650358678216, 100.0)
(324, -10.0, -10.0, 0.3612049370831954, 100.0)
(325, -7.0, 10.0, 0.3608437321461122, 100.0)
(326, -10.0, -10.0, 0.3604828884139661, 100.0)
(327, -9.0, 10.0, 0.36012240552555214, 100.0)
(328, -12.0, 10.0, 0.35976228312002656, 100.0)
(329, 0.0, -10.0, 0.35940252083690655, 100.0)
(330, -6.0, -10.0, 0.35904311831606966, 100.0)
(331, -3.0, -10.0, 0.3586840751977536, 100.0)
(332, -3.0, -10.0, 0.35832539112255585, 100.0)
(333, -4.0, -10.0, 0.3579670657314333, 100.0)
(334, -11.0, -10.0, 0.35760909866570184, 100.0)
(335, -22.0, 10.0, 0.3572514895670361, 100.0)
(336, 3.0, -10.0, 0.35689423807746906, 100.0)
(337, -16.0, -10.0, 0.3565373438393916, 100.0)
(338, -4.0, -10.0, 0.3561808064955522, 100.0)
(339, -17.0, -10.0, 0.35582462568905665, 100.0)
(340, 0.0, 10.0, 0.3554688010633676, 100.0)
(341, -4.0, -10.0, 0.35511333226230424, 100.0)
(342, -2.0, -10.0, 0.35475821893004195, 100.0)
(343, -6.0, -10.0, 0.3544034607111119, 100.0)
(344, -2.0, -10.0, 0.35404905725040076, 100.0)
(345, -8.0, 10.0, 0.35369500819315036, 100.0)
(346, 0.0, -10.0, 0.3533413131849572, 100.0)
(347, -25.0, -10.0, 0.3529879718717722, 100.0)
(348, -2.0, 10.0, 0.35263498389990044, 100.0)
(349, 0.0, -10.0, 0.3522823489160005, 100.0)
(350, -1.0, 10.0, 0.35193006656708453, 100.0)
(351, -4.0, 10.0, 0.35157813650051745, 100.0)
(352, -9.0, 10.0, 0.35122655836401695, 100.0)
(353, -30.0, 10.0, 0.35087533180565295, 100.0)
(354, -15.0, -10.0, 0.3505244564738473, 100.0)
(355, -16.0, 10.0, 0.35017393201737346, 100.0)
(356, -19.0, -10.0, 0.3498237580853561, 100.0)
(357, -5.0, 10.0, 0.34947393432727075, 100.0)
(358, -4.0, -10.0, 0.3491244603929435, 100.0)
(359, 1.0, -10.0, 0.34877533593255056, 100.0)
(360, -9.0, 10.0, 0.34842656059661803, 100.0)
